_id,YIL,YARDIM_TALEBI,BASVURU_SEKLI,BASVURU_TIPI,CINSIYET,BASVURU_ADEDI
7223,2019,SÜT,MUHTAR,VATANDAŞ,KADIN,1
7224,2019,SÜT,DİLEKÇE,VATANDAŞ,BELİRSİZ,2
7225,2019,SÜT,DİLEKÇE,VATANDAŞ,BELİRSİZ,1
7226,2019,SÜT,MUHTAR,VATANDAŞ,KADIN,4
7227,2019,SÜT,DİLEKÇE,ENGELLILER,KADIN,3
7228,2019,SÜT,DİLEKÇE,DEPREMZEDE,KADIN,2
7229,2019,TEMİZLEME MENDİLİ,DİLEKÇE,VATANDAŞ,KADIN,2
7230,2019,TEMİZLEME MENDİLİ,DİLEKÇE,VATANDAŞ,ERKEK,1
7231,2019,TEMİZLEME MENDİLİ,SAHA BAŞVURU ,VATANDAŞ,KADIN,1
7232,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,3
7233,2019,YAKACAK,DİLEKÇE,YAŞLILAR,KADIN,36
7234,2019,YAKACAK,DİLEKÇE,VATANDAŞ,ERKEK,84
7235,2019,YAKACAK,DİLEKÇE,YAŞLILAR,ERKEK,9
7236,2019,YAKACAK,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
7237,2019,YAKACAK,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,3
7238,2019,YAKACAK,MUHTAR,VATANDAŞ,KADIN,2
7239,2019,YAKACAK,DİLEKÇE,SELZEDE,ERKEK,1
7240,2019,YAKACAK,DİLEKÇE,YAŞLILAR,ERKEK,3
7241,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,2
7242,2019,YAKACAK,HİM,VATANDAŞ,KADIN,2
7243,2019,YAKACAK,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,7
7244,2019,YAKACAK,MUHTAR,VATANDAŞ,KADIN,4
7245,2019,YAKACAK,HİM,VATANDAŞ,KADIN,1
7246,2019,YAKACAK,MUHTAR,VATANDAŞ,KADIN,4
7247,2019,YAKACAK,SAHA BAŞVURU ,YAŞLILAR,BELİRSİZ,2
7248,2019,YAKACAK,DİLEKÇE,YANGINZEDE,ERKEK,1
7249,2019,YAKACAK,MUHTAR,VATANDAŞ,KADIN,4
7250,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,4
7251,2019,YAKACAK,SAHA BAŞVURU ,VATANDAŞ,BELİRSİZ,3
7252,2019,YAKACAK,DİLEKÇE,ENGELLILER,KADIN,14
7253,2019,YAKACAK,DİLEKÇE,VATANDAŞ,ERKEK,117
7254,2019,YAKACAK,DİLEKÇE,VATANDAŞ,KADIN,311
7255,2019,YAKACAK,DİLEKÇE,ENGELLILER,KADIN,4
7256,2019,YAKACAK,DİLEKÇE,VATANDAŞ,BELİRSİZ,9
7257,2019,YAKACAK,DİLEKÇE,YAŞLILAR,BELİRSİZ,1
7258,2019,YAKACAK,DİLEKÇE,YANGINZEDE,KADIN,1
7259,2019,YAKACAK,DİLEKÇE,VATANDAŞ,KADIN,940
7260,2019,YAKACAK,DİLEKÇE,VATANDAŞ,ERKEK,104
7261,2019,YAKACAK,DİLEKÇE,SELZEDE,ERKEK,25
7262,2019,YAKACAK,MUHTAR,VATANDAŞ,KADIN,1
7263,2019,YAKACAK,DİLEKÇE,DENETİMLİ SERBESTLİK,KADIN,1
7264,2019,YAKACAK,MUHTAR,ENGELLILER,KADIN,1
7265,2019,YAKACAK,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
7266,2019,YAKACAK,MUHTAR,VATANDAŞ,KADIN,4
7267,2019,YAKACAK,SAHA BAŞVURU ,YAŞLILAR,BELİRSİZ,1
7268,2019,YAKACAK,MUHTAR,DOĞAL AFET,ERKEK,1
7269,2019,YAKACAK,MUHTAR,VATANDAŞ,KADIN,5
7270,2019,YAKACAK,MUHTAR,VATANDAŞ,ERKEK,1
7271,2019,YAKACAK,SAHA BAŞVURU ,ENGELLILER,KADIN,2
7272,2019,YAKACAK,DİLEKÇE,SELZEDE,KADIN,2
7273,2019,YAKACAK,DİLEKÇE,ENGELLILER,ERKEK,10
7274,2019,YAKACAK,DİLEKÇE,YAŞLILAR,KADIN,48
7275,2019,YAKACAK,DİLEKÇE,VATANDAŞ,ERKEK,89
7276,2019,YAKACAK,DİLEKÇE,ENGELLILER,ERKEK,20
7277,2019,YAKACAK,DİLEKÇE,ENGELLILER,KADIN,20
7278,2019,YAKACAK,DİLEKÇE,YAŞLILAR,ERKEK,25
7279,2019,YAKACAK,DİLEKÇE,VATANDAŞ,KADIN,730
7280,2019,YAKACAK,DİLEKÇE,ENGELLILER,ERKEK,10
7281,2019,YAKACAK,DİLEKÇE,YAŞLILAR,KADIN,31
7282,2019,YAKACAK,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,14
7283,2019,YAKACAK,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,6
7284,2019,YAKACAK,DİLEKÇE,YAŞLILAR,BELİRSİZ,1
7285,2019,YAKACAK,DİLEKÇE,VATANDAŞ,ERKEK,286
7286,2019,YAKACAK,DİLEKÇE,VATANDAŞ,KADIN,559
7287,2019,YAKACAK,DİLEKÇE,VATANDAŞ,KADIN,133
7288,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,5
7289,2019,YAKACAK,SAHA BAŞVURU ,VATANDAŞ,BELİRSİZ,3
7290,2019,YAKACAK,DİLEKÇE,ÇÖLYAK HASTASI,KADIN,1
7291,2019,YAKACAK,DİLEKÇE,YAŞLILAR,ERKEK,3
7292,2019,YAKACAK,SAHA BAŞVURU ,YAŞLILAR,KADIN,4
7293,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,2
7294,2019,YAKACAK,MUHTAR,ENGELLILER,ERKEK,1
7295,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,7
7296,2019,YAKACAK,DİLEKÇE,ENGELLILER,KADIN,4
7297,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,7
7298,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,6
7299,2019,YAKACAK,DİLEKÇE,YAŞLILAR,ERKEK,18
7300,2019,YAKACAK,DİLEKÇE,ENGELLILER,KADIN,11
7301,2019,YAKACAK,DİLEKÇE,YAŞLILAR,KADIN,9
7302,2019,YAKACAK,SAHA BAŞVURU ,YAŞLILAR,ERKEK,2
7303,2019,YAKACAK,DİLEKÇE,VATANDAŞ,ERKEK,51
7304,2019,YAKACAK,DİLEKÇE,VATANDAŞ,ERKEK,209
7305,2019,YAKACAK,DİLEKÇE,ENGELLILER,ERKEK,11
7306,2019,YAKACAK,DİLEKÇE,VATANDAŞ,KADIN,235
7307,2019,YAKACAK,DİLEKÇE,YAŞLILAR,KADIN,37
7308,2019,YAKACAK,DİLEKÇE,VATANDAŞ,ERKEK,92
7309,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,6
7310,2019,YAKACAK,DİLEKÇE,YAŞLILAR,KADIN,26
7311,2019,YAKACAK,DİLEKÇE,DOĞAL AFET,ERKEK,1
7312,2019,YAKACAK,MUHTAR,YAŞLILAR,KADIN,1
7313,2019,YAKACAK,HİM,VATANDAŞ,ERKEK,1
7314,2019,YAKACAK,MUHTAR,VATANDAŞ,ERKEK,3
7315,2019,YAKACAK,MUHTAR,VATANDAŞ,KADIN,1
7316,2019,YAKACAK,DİLEKÇE,DENETİMLİ SERBESTLİK,KADIN,1
7317,2019,YAKACAK,HİM,VATANDAŞ,KADIN,2
7318,2019,YAKACAK,MUHTAR,VATANDAŞ,ERKEK,1
7319,2019,YAKACAK,SAHA BAŞVURU ,VATANDAŞ,KADIN,3
7320,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,4
7321,2019,YAKACAK,DİLEKÇE,YAŞLILAR,KADIN,5
7322,2019,YAKACAK,DİLEKÇE,ENGELLILER,KADIN,13
7323,2019,YAKACAK,SAHA BAŞVURU ,VATANDAŞ,ERKEK,6
7324,2019,YAKACAK,DİLEKÇE,ENGELLILER,KADIN,10
7325,2019,YAKACAK,DİLEKÇE,ENGELLILER,KADIN,3
7326,2019,YAKACAK,DİLEKÇE,YAŞLILAR,ERKEK,6
7327,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,4
7328,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,8
7329,2019,YAKACAK,DİLEKÇE,ÇÖLYAK HASTASI,ERKEK,1
7330,2019,YAKACAK,DİLEKÇE,VATANDAŞ,KADIN,239
7331,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,3
7332,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,1
7333,2019,YAKACAK,SAHA BAŞVURU ,VATANDAŞ,ERKEK,1
7334,2019,YAKACAK,SAHA BAŞVURU ,ENGELLILER,KADIN,1
7335,2019,YAKACAK,SAHA BAŞVURU ,VATANDAŞ,KADIN,4
7336,2019,YAKACAK,DİLEKÇE,ENGELLILER,ERKEK,2
7337,2019,YAKACAK,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
7338,2019,YAKACAK,DİLEKÇE,YAŞLILAR,ERKEK,5
7339,2019,YAKACAK,DİLEKÇE,VATANDAŞ,BELİRSİZ,5
7340,2019,YAKACAK,DİLEKÇE,VATANDAŞ,BELİRSİZ,3
7341,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,6
7342,2019,YAKACAK,DİLEKÇE,VATANDAŞ,BELİRSİZ,2
7343,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,3
7344,2019,YAKACAK,DİLEKÇE,ENGELLILER,KADIN,4
7345,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,6
7346,2019,YAKACAK,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,3
7347,2019,YAKACAK,DİLEKÇE,YANGINZEDE,ERKEK,2
7348,2019,YAKACAK,DİLEKÇE,YAŞLILAR,KADIN,9
7349,2019,YAKACAK,MUHTAR,VATANDAŞ,KADIN,1
7350,2019,YAKACAK,DİLEKÇE,YANGINZEDE,ERKEK,1
7351,2019,YAKACAK,DİLEKÇE,DEPREMZEDE,KADIN,1
7352,2019,YAKACAK,DİLEKÇE,YABANCI UYRUKLU,ERKEK,2
7353,2019,YAKACAK,DİLEKÇE,YAŞLILAR,ERKEK,16
7354,2019,YAKACAK,DİLEKÇE,ENGELLILER,ERKEK,10
7355,2019,YAKACAK,DİLEKÇE,ENGELLILER,ERKEK,9
7356,2019,YAKACAK,SAHA BAŞVURU ,VATANDAŞ,ERKEK,10
7357,2019,YAKACAK,DİLEKÇE,ENGELLILER,KADIN,6
7358,2019,YAKACAK,SAHA BAŞVURU ,VATANDAŞ,BELİRSİZ,3
7359,2019,YAKACAK,DİLEKÇE,ENGELLILER,KADIN,7
7360,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,2
7361,2019,YAKACAK,DİLEKÇE,VATANDAŞ,ERKEK,259
7362,2019,YAKACAK,DİLEKÇE,YAŞLILAR,KADIN,19
7363,2019,YAKACAK,DİLEKÇE,VATANDAŞ,KADIN,290
7364,2019,YAKACAK,DİLEKÇE,ENGELLILER,ERKEK,10
7365,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,4
7366,2019,YAKACAK,DİLEKÇE,ENGELLILER,ERKEK,12
7367,2019,YAKACAK,DİLEKÇE,YAŞLILAR,ERKEK,9
7368,2019,YAKACAK,DİLEKÇE,VATANDAŞ,KADIN,649
7369,2019,YAKACAK,DİLEKÇE,VATANDAŞ,ERKEK,135
7370,2019,YAKACAK,DİLEKÇE,VATANDAŞ,KADIN,316
7371,2019,YAKACAK,DİLEKÇE,VATANDAŞ,BELİRSİZ,1
7372,2019,YAKACAK,MUHTAR,ENGELLILER,KADIN,1
7373,2019,YAKACAK,SAHA BAŞVURU ,ŞEHIT VE GAZI AILELERI,ERKEK,1
7374,2019,YAKACAK,MUHTAR,VATANDAŞ,ERKEK,1
7375,2019,YAKACAK,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,2
7376,2019,YAKACAK,DİLEKÇE,DEPREMZEDE,ERKEK,1
7377,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,1
7378,2019,YAKACAK,MUHTAR,VATANDAŞ,ERKEK,2
7379,2019,YAKACAK,MUHTAR,YAŞLILAR,KADIN,1
7380,2019,YAKACAK,DİLEKÇE,YANGINZEDE,KADIN,3
7381,2019,YAKACAK,DİLEKÇE,YAŞLILAR,ERKEK,5
7382,2019,YAKACAK,DİLEKÇE,DEPREMZEDE,KADIN,1
7383,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,4
7384,2019,YAKACAK,DİLEKÇE,ENGELLILER,ERKEK,10
7385,2019,YAKACAK,DİLEKÇE,ÇÖLYAK HASTASI,ERKEK,1
7386,2019,YAKACAK,DİLEKÇE,YAŞLILAR,KADIN,20
7387,2019,YAKACAK,DİLEKÇE,VATANDAŞ,KADIN,270
7388,2019,YAKACAK,DİLEKÇE,VATANDAŞ,KADIN,264
7389,2019,YAKACAK,SAHA BAŞVURU ,VATANDAŞ,KADIN,14
7390,2019,YAKACAK,DİLEKÇE,SELZEDE,KADIN,6
7391,2019,YAKACAK,DİLEKÇE,ENGELLILER,ERKEK,8
7392,2019,YAKACAK,DİLEKÇE,VATANDAŞ,ERKEK,96
7393,2019,YAKACAK,MUHTAR,VATANDAŞ,KADIN,4
7394,2019,YAKACAK,MUHTAR,ŞEHIT VE GAZI AILELERI,KADIN,1
7395,2019,YAKACAK,SAHA BAŞVURU ,ENGELLILER,KADIN,1
7396,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,1
7397,2019,YAKACAK,MUHTAR,VATANDAŞ,KADIN,2
7398,2019,YAKACAK,DİLEKÇE,SELZEDE,ERKEK,1
7399,2019,YAKACAK,MUHTAR,VATANDAŞ,ERKEK,2
7400,2019,YAKACAK,MUHTAR,YAŞLILAR,ERKEK,1
7401,2019,YAKACAK,DİLEKÇE,YAŞLILAR,KADIN,4
7402,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,5
7403,2019,YAKACAK,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
7404,2019,YAKACAK,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,2
7405,2019,YAKACAK,DİLEKÇE,ENGELLILER,KADIN,4
7406,2019,YAKACAK,DİLEKÇE,YAŞLILAR,ERKEK,4
7407,2019,YAKACAK,DİLEKÇE,YAŞLILAR,KADIN,12
7408,2019,YAKACAK,DİLEKÇE,YAŞLILAR,ERKEK,25
7409,2019,YAKACAK,SAHA BAŞVURU ,VATANDAŞ,ERKEK,4
7410,2019,YAKACAK,DİLEKÇE,VATANDAŞ,ERKEK,114
7411,2019,YAKACAK,DİLEKÇE,ENGELLILER,ERKEK,21
7412,2019,2 NUMARA  (3-6 KG),SAHA BAŞVURU ,VATANDAŞ,ERKEK,1
7413,2019,2 NUMARA  (3-6 KG),DİLEKÇE,VATANDAŞ,ERKEK,1
7414,2019,2 NUMARA  (3-6 KG),SAHA BAŞVURU ,VATANDAŞ,ERKEK,1
7415,2019,2 NUMARA  (3-6 KG),SAHA BAŞVURU ,VATANDAŞ,KADIN,2
7416,2019,2 NUMARA  (3-6 KG),DİLEKÇE,VATANDAŞ,KADIN,2
7417,2019,2 NUMARA  (3-6 KG),SAHA BAŞVURU ,VATANDAŞ,ERKEK,3
7418,2019,2 NUMARA  (3-6 KG),DİLEKÇE,VATANDAŞ,KADIN,2
7419,2019,2 NUMARA  (3-6 KG),DİLEKÇE,YABANCI UYRUKLU,ERKEK,1
7420,2019,2 NUMARA  (3-6 KG),SAHA BAŞVURU ,VATANDAŞ,BELİRSİZ,1
7421,2019,2 NUMARA  (3-6 KG),SAHA BAŞVURU ,VATANDAŞ,BELİRSİZ,1
7422,2019,2 NUMARA  (3-6 KG),SAHA BAŞVURU ,VATANDAŞ,KADIN,2
7423,2020,AKÜ,DİLEKÇE,ENGELLILER,KADIN,1
7424,2020,AKÜ,HİM,ENGELLILER,ERKEK,1
7425,2020,AKÜ,DİLEKÇE,ENGELLILER,KADIN,3
7426,2020,AKÜ,DİLEKÇE,VATANDAŞ,KADIN,1
7427,2020,AKÜ,DİLEKÇE,ENGELLILER,ERKEK,2
7428,2020,AKÜ,SAHA BAŞVURU ,VATANDAŞ,ERKEK,1
7429,2020,AKÜ,DİLEKÇE,VATANDAŞ,ERKEK,1
7430,2020,AKÜ,DİLEKÇE,ENGELLILER,ERKEK,3
7431,2020,AKÜ,DİLEKÇE,ENGELLILER,ERKEK,1
7432,2020,AKÜ,DİLEKÇE,ENGELLILER,ERKEK,9
7433,2020,AKÜ,DİLEKÇE,ENGELLILER,KADIN,3
7434,2020,AKÜ,DİLEKÇE,ENGELLILER,KADIN,1
7435,2020,AKÜ,DİLEKÇE,YANGINZEDE,ERKEK,1
7436,2020,AKÜ,DİLEKÇE,VATANDAŞ,ERKEK,1
7437,2020,AKÜ,DİLEKÇE,ENGELLILER,ERKEK,2
7438,2020,AKÜ,DİLEKÇE,VATANDAŞ,KADIN,1
7439,2020,AKÜ,DİLEKÇE,VATANDAŞ,KADIN,1
7440,2020,AKÜ,DİLEKÇE,ENGELLILER,ERKEK,2
7441,2020,AKÜ,SAHA BAŞVURU ,VATANDAŞ,KADIN,1
7442,2020,AKÜ,DİLEKÇE,ENGELLILER,ERKEK,5
7443,2020,AKÜ,DİLEKÇE,ENGELLILER,KADIN,1
7444,2020,AKÜ,DİLEKÇE,ENGELLILER,ERKEK,4
7445,2020,AKÜLÜ TEKERLEKLİ SANDALYE,SAHA BAŞVURU ,VATANDAŞ,KADIN,1
7446,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,ERKEK,1
7447,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,4
7448,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,1
7449,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,1
7450,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,1
7451,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,2
7452,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,YANGINZEDE,ERKEK,1
7453,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,KADIN,1
7454,2020,AKÜLÜ TEKERLEKLİ SANDALYE,SAHA BAŞVURU ,VATANDAŞ,ERKEK,1
7455,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,BELİRSİZ,1
7456,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,2
7457,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,1
7458,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,3
7459,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,BELİRSİZ,1
7460,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,ERKEK,1
7461,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,KADIN,1
7462,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,1
7463,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,1
7464,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,KADIN,1
7465,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,BELİRSİZ,1
7466,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,1
7467,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,1
7468,2020,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,1
7469,2020,ALIŞVERİŞ DESTEĞİ,DİLEKÇE,VATANDAŞ,ERKEK,1
7470,2020,ALIŞVERİŞ DESTEĞİ,SAHA BAŞVURU ,VATANDAŞ,ERKEK,3
7471,2020,ALIŞVERİŞ DESTEĞİ,SAHA BAŞVURU ,VATANDAŞ,ERKEK,1
7472,2020,ALIŞVERİŞ DESTEĞİ,DİLEKÇE,VATANDAŞ,ERKEK,1
7473,2020,ALIŞVERİŞ DESTEĞİ,SAHA BAŞVURU ,VATANDAŞ,BELİRSİZ,2
7474,2020,ALIŞVERİŞ DESTEĞİ,DİLEKÇE,VATANDAŞ,KADIN,1
7475,2020,ALIŞVERİŞ DESTEĞİ,DİLEKÇE,VATANDAŞ,KADIN,5
7476,2020,ALIŞVERİŞ DESTEĞİ,DİLEKÇE,VATANDAŞ,KADIN,9
7477,2020,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,9
7478,2020,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,8
7479,2020,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,15
7480,2020,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,1
7481,2020,AŞEVİ,DİLEKÇE,VATANDAŞ,BELİRSİZ,1
7482,2020,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,24
7483,2020,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,14
7484,2020,BİSİKLET ,DİLEKÇE,VATANDAŞ,ERKEK,1
7485,2020,BİSİKLET ,DİLEKÇE,VATANDAŞ,KADIN,1
7486,2020,BİSİKLET ,DİLEKÇE,VATANDAŞ,KADIN,2
7487,2020,BİSİKLET ,DİLEKÇE,VATANDAŞ,KADIN,3
7488,2020,BİSİKLET ,DİLEKÇE,VATANDAŞ,ERKEK,1
7489,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,ENGELLILER,KADIN,2
7490,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,KADIN,2
7491,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
7492,2020,ÇOCUK İZMİRİM KART,HİM,VATANDAŞ,KADIN,4
7493,2020,ÇOCUK İZMİRİM KART,HİM,VATANDAŞ,KADIN,4
7494,2020,ÇOCUK İZMİRİM KART,HİM,VATANDAŞ,ERKEK,1
7495,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,ERKEK,24
7496,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,KADIN,126
7497,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,ERKEK,49
7498,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,ENGELLILER,ERKEK,10
7499,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
7500,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,KADIN,1
7501,2020,ÇOCUK İZMİRİM KART,SAHA BAŞVURU ,VATANDAŞ,ERKEK,2
7502,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,ERKEK,263
7503,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,2
7504,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,ENGELLILER,KADIN,1
7505,2020,ÇOCUK İZMİRİM KART,MUHTAR,VATANDAŞ,KADIN,3
7506,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,ERKEK,2
7507,2020,ÇOCUK İZMİRİM KART,MUHTAR,VATANDAŞ,KADIN,2
7508,2020,ÇOCUK İZMİRİM KART,HİM,VATANDAŞ,KADIN,1
7509,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,KADIN,236
7510,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,ERKEK,347
7511,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,KADIN,13
7512,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,KADIN,22
7513,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,DENETİMLİ SERBESTLİK,KADIN,2
7514,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,ERKEK,5
7515,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,KADIN,33
7516,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,ERKEK,36
7517,2020,ÇOCUK İZMİRİM KART,HİM,VATANDAŞ,KADIN,1
7518,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,ERKEK,3
7519,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,ENGELLILER,ERKEK,2
7520,2020,ÇOCUK İZMİRİM KART,MUHTAR,VATANDAŞ,ERKEK,3
7521,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,ENGELLILER,ERKEK,7
7522,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,KADIN,194
7523,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,ENGELLILER,KADIN,3
7524,2020,ÇOCUK İZMİRİM KART,MUHTAR,VATANDAŞ,KADIN,1
7525,2020,ÇOCUK İZMİRİM KART,HİM,VATANDAŞ,KADIN,5
7526,2020,ÇOCUK İZMİRİM KART,SAHA BAŞVURU ,ENGELLILER,KADIN,1
7527,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,ENGELLILER,ERKEK,2
7528,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,KADIN,26
7529,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
7530,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,YAŞLILAR,KADIN,1
7531,2020,ÇOCUK İZMİRİM KART,MUHTAR,VATANDAŞ,ERKEK,3
7532,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,ENGELLILER,KADIN,4
7533,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,KADIN,1
7534,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,ERKEK,8
7535,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,ENGELLILER,KADIN,8
7536,2020,ÇOCUK İZMİRİM KART,SAHA BAŞVURU ,VATANDAŞ,KADIN,1
7537,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,KADIN,1035
7538,2020,ÇOCUK İZMİRİM KART,DİLEKÇE,VATANDAŞ,KADIN,1342
7539,2020,ÇOCUK İZMİRİM KART,HİM,VATANDAŞ,ERKEK,3
7540,2020,ÇOCUK İZMİRİM KART,HİM,VATANDAŞ,ERKEK,2
7541,2020,ÇÖLYAK,DİLEKÇE,ÇÖLYAK HASTASI,KADIN,2
7542,2020,ÇÖLYAK,DİLEKÇE,ÇÖLYAK HASTASI,ERKEK,3
